"","AGE","AVPREARN","BENEPAID","BENPDBYE","BENYRBEG","BLACK","BONELIGB","CLAIMDT","CONTROL","DEPALLOW","ELIG2","EXSTBEN1","EXSTBENY","HIE","HISPANIC","JSIE","L1QWAGES","L2QWAGES","L3QWAGES","L4QWAGES","LAGREE","MALE","MBASR","NATVAMER","NOHSUB","NOHSUB1","OTHERACE","POSPEARN","POSQEARN","PREPEARN","REFILEDT","REFILEIN","REHIRE11","REHIREDT","REHIREIN","RHIREARN","SRBEN1","SRBENYR","VCHPAID","WGETOT1","WGETOT2","WGETOT3","WGETOT4","WGETOT5","WGETOT6","WHITE","WKBENEFT","WKPAID","WKSPDBYE"
"115",37,3578,5220,5220,8976,0,0,8976,0,46,1,1,1,1,0,0,3816,4452,3816,2226,1,0,5174,0,0,0,0,1013,1302,4853,NA,0,0,NA,0,0,5174,5174,0,4853,2253,0,1013,1302,0,1,153,27,27
"116",35,734,64,64,9060,1,0,9060,0,13,1,0,0,1,0,0,1116,398,1128,292,1,0,1664,0,0,0,0,708,708,0,9095,1,1,9075,1,1,64,64,0,1116,0,400,708,604,0,0,51,1,1
"117",39,2932,792,792,9025,0,1,9025,0,46,1,0,0,0,0,1,0,4150,3549,4029,1,0,5148,0,1,1,0,3040,4837,6129,NA,0,1,9062,1,1,792,792,1,6129,3746,3040,4837,4146,4229,1,152,4,4
"118",33,5223,5796,5796,8990,0,0,8990,1,0,1,1,1,0,0,0,0,0,11416,9475,NA,1,4186,0,0,0,0,0,0,12114,NA,0,0,NA,0,0,4186,4186,0,12114,3216,0,0,0,0,1,161,36,36
"119",37,5944,5434,5434,9046,0,0,9046,0,48,1,1,1,0,0,1,6370,6361,6289,4756,1,0,5434,0,0,0,0,987,0,5816,NA,0,0,NA,0,0,5434,5434,0,6370,5816,10353,987,0,0,1,161,26,26
"120",53,2088,5425,5425,9025,0,0,9025,1,0,1,1,1,0,0,0,0,0,4355,3998,NA,1,4030,0,0,0,0,500,0,4225,NA,0,0,NA,0,0,4030,4030,0,4225,4225,500,0,0,0,1,155,35,35
"121",53,1603,1586,1586,9004,0,0,9004,0,0,1,1,1,0,0,1,1610,1680,1560,1560,1,1,1586,1,0,0,0,86,0,1440,9060,1,0,NA,0,0,1586,1586,0,1440,0,0,0,0,86,0,61,26,26
"122",37,1344,504,504,8983,0,1,8983,0,0,1,0,0,1,1,0,2185,2355,508,327,1,0,2184,0,0,0,0,2404,2404,2875,NA,0,1,9034,1,1,504,504,0,2875,1272,2404,2162,3096,2210,0,84,6,6
"123",34,2155,2860,2860,9060,0,0,9060,1,26,1,1,1,0,1,0,2038,2323,2026,2234,NA,1,2860,0,0,0,0,1415,1415,2249,NA,0,0,NA,0,0,2860,2860,0,2038,2249,310,0,0,1415,0,84,26,26
"124",43,2272,0,0,9067,0,1,9067,0,28,1,0,0,0,0,1,2729,2183,2275,1899,0,0,3146,0,0,0,0,1065,1065,3002,NA,0,1,9074,1,1,0,0,0,2729,3002,1676,1065,3207,188,1,93,0,0
"125",38,9443,1771,1771,8997,0,0,8997,0,0,1,0,0,0,0,1,16852,8426,6320,6176,0,1,4186,1,0,0,0,2639,5321,7288,NA,0,0,9083,1,0,1771,1771,0,7288,0,2639,5321,5849,5541,0,161,11,11
"126",38,877,1445,1445,9053,1,0,9053,0,20,1,0,0,1,0,0,0,0,3069,440,1,0,2210,0,0,0,0,2023,4019,3215,NA,0,0,9195,1,0,1445,1445,0,3069,3215,2387,2023,4019,3975,0,65,17,17
"127",20,1680,4370,4370,8983,0,0,8983,0,27,1,1,1,0,0,1,0,1978,2363,2380,1,0,2990,0,0,0,0,0,0,2087,NA,0,0,NA,0,0,2990,2990,0,2087,1360,0,0,0,0,1,88,38,38
"128",27,2987,208,3316,8990,1,0,8990,0,48,1,0,0,1,0,0,1539,1737,5276,3395,NA,1,5408,0,0,0,0,6371,6371,5849,9053,1,1,9005,1,1,208,3316,0,5849,6483,6371,1935,8266,8717,0,160,1,16
"129",29,1532,2704,2704,9039,1,0,9039,1,24,1,1,1,0,0,0,0,2215,2113,1799,NA,0,2704,0,0,0,0,0,0,1137,NA,0,0,NA,0,0,2704,2704,0,1137,0,0,0,0,0,0,80,26,26
"130",35,5802,4186,4186,9039,0,0,9039,0,0,1,1,1,0,0,1,5729,5912,5912,5655,1,0,4186,0,0,0,0,3563,1022,5729,NA,0,0,NA,0,0,4186,4186,0,5729,6095,3563,0,1022,3526,1,161,26,26
"131",38,2909,1449,1449,9004,0,1,9004,0,0,1,0,0,0,0,1,0,0,2917,8718,0,1,4186,0,0,0,0,3231,6461,0,NA,0,1,9076,1,1,1449,1449,0,0,0,3231,6461,5524,6609,1,161,9,9
"132",35,4135,0,0,9018,0,1,9018,1,48,1,0,0,0,0,0,7608,1115,3539,4280,NA,0,5434,0,0,0,0,6000,6000,5700,NA,0,1,9025,1,1,0,0,0,5700,5318,6000,5545,6000,6000,1,161,0,0
"133",26,3223,6574,6574,8997,0,0,8997,0,40,1,1,1,0,0,1,4235,2968,2744,2945,1,0,4498,0,0,0,0,0,0,3705,NA,0,0,NA,0,0,4498,4498,0,3705,1995,0,0,0,0,1,133,38,38
"134",26,2063,459,459,9046,0,0,9046,0,0,1,0,0,0,0,1,0,0,4231,4019,1,0,3978,0,0,0,0,0,0,0,NA,0,1,9076,1,0,459,459,0,4231,0,0,0,0,0,1,153,3,3
"135",35,3198,138,413,9046,0,0,9046,0,0,1,0,0,1,0,0,3646,3815,3103,2229,0,1,3588,0,0,0,1,1800,1800,3981,9179,1,1,9061,1,1,138,413,0,3646,3981,3352,1800,0,0,0,138,1,3
"136",33,5533,4858,4858,9046,0,0,9046,1,0,1,1,1,0,0,0,5185,5185,5185,6578,NA,0,4186,0,0,0,0,0,0,3457,9193,1,0,NA,0,0,4186,4186,0,5185,3457,0,0,0,0,1,161,26,26
"137",34,3238,966,966,8997,0,1,8997,1,0,1,0,0,0,0,0,0,0,7875,5078,NA,0,4186,0,0,0,0,6120,6120,8017,NA,0,1,9048,1,1,966,966,0,8017,11267,6120,8077,6923,8077,1,161,6,6
"138",54,2784,3220,4186,9081,0,0,9081,0,0,1,0,1,1,0,0,0,1632,4306,5198,1,1,4186,0,0,0,0,1560,1560,3477,9249,1,0,9230,1,0,3220,4186,0,1632,3477,2001,0,1560,0,1,161,20,26
"139",49,4391,0,0,9060,0,0,9060,0,48,1,0,0,0,1,1,4600,4544,3186,5234,1,0,5434,0,0,0,0,4079,4079,4513,9123,1,1,9068,1,1,0,0,0,4600,4513,3978,4079,4399,4825,0,161,0,0
"140",35,7222,627,627,9067,0,1,9067,0,48,1,0,0,0,0,1,8885,7615,8885,3502,1,1,5434,0,0,0,0,9268,9268,7615,NA,0,1,9097,1,1,627,627,0,8885,7615,9563,9268,9529,9978,1,161,3,3
"141",36,2435,5434,5434,9032,1,0,9032,0,48,1,1,1,0,0,1,0,0,3463,6279,1,1,5434,0,0,0,0,0,0,685,NA,0,0,NA,0,0,5434,5434,0,685,0,0,0,0,0,0,161,26,26
"142",31,7119,291,291,9046,1,0,9046,0,0,1,0,0,1,0,0,6042,7610,7068,7756,1,0,4186,0,1,1,0,0,0,5169,NA,0,1,9076,1,0,291,291,1,6042,5169,2765,0,0,0,0,161,2,2
"143",37,3194,3608,4264,9040,0,0,9039,0,38,1,0,1,1,0,0,3534,3080,3259,2904,0,0,4264,0,0,0,0,293,0,3534,9242,1,0,9204,1,0,3608,4264,0,3534,6540,293,1101,0,4939,1,126,22,26
"144",25,3258,1127,1127,9025,0,0,9025,0,0,1,0,0,0,0,1,0,4599,5366,3066,1,1,4186,0,0,0,0,0,0,4079,NA,0,1,9104,1,0,1127,1127,0,4079,4245,0,0,0,0,1,161,7,7
"145",25,3900,6902,6902,9032,0,0,9032,0,47,1,1,1,0,1,1,4453,3536,3970,3639,1,1,5278,0,0,0,0,708,0,3743,NA,0,0,NA,0,0,5278,5278,0,3743,4290,708,0,0,0,0,156,34,34
"146",29,3903,4186,4186,9018,0,0,9018,0,0,1,1,1,0,0,1,2940,4290,4620,3762,1,0,4186,0,0,0,0,272,3101,2244,NA,0,0,9208,1,0,4186,4186,0,2244,2663,0,272,3101,3693,1,161,26,26
"147",27,1867,875,875,9067,0,1,9067,0,29,1,0,0,0,1,1,0,2779,2263,2426,NA,0,3250,0,0,0,0,2533,2533,2856,NA,0,1,9139,1,1,875,875,0,2779,2856,873,2533,2783,2670,0,96,7,7
"148",35,3855,5434,5434,8997,0,0,8997,1,48,1,1,1,0,1,0,0,4832,7789,2800,NA,1,5434,0,0,0,0,1321,5592,5899,9368,1,0,9189,1,0,5434,5434,0,5899,3826,0,1321,5592,3899,0,161,26,26
"149",33,2845,137,137,9039,1,0,9039,0,0,1,0,0,1,0,0,4213,2487,3174,1508,1,1,3562,0,0,0,0,3122,3930,3762,9088,1,1,9104,1,1,137,137,0,3762,3322,3122,3930,3577,3435,0,137,1,1
"150",41,2460,745,745,8990,0,1,8990,0,35,1,0,0,1,1,0,3049,3123,2642,1024,NA,0,3874,0,1,1,0,3892,3892,3135,NA,0,1,9034,1,1,745,745,1,3135,2427,3892,4288,3409,1617,0,114,5,5
"151",27,2302,1254,1254,9053,1,0,9053,1,0,1,0,0,0,0,0,1424,1658,2062,4067,NA,1,2964,0,0,0,0,247,247,0,NA,0,0,9139,1,0,1254,1254,0,1424,0,0,247,3285,3800,0,114,11,11
"152",51,8125,6118,6118,9011,0,0,9011,0,0,1,1,1,1,0,0,8278,8278,7998,7945,1,1,4186,0,0,0,0,4979,24,8278,NA,0,0,NA,0,0,4186,4186,0,8278,8278,4979,0,1667,24,1,161,38,38
"153",38,1624,496,496,9067,0,1,9067,0,29,1,0,0,1,0,0,2578,2550,1032,335,0,0,3224,0,0,0,0,3074,3074,2686,9424,1,1,9103,1,1,496,496,0,2578,2686,1520,3074,2919,3093,1,95,4,4
"154",28,6167,1598,1598,9025,0,0,9025,0,0,1,0,0,0,0,1,6500,6500,6167,5500,1,0,4186,0,1,1,0,1698,6460,6067,NA,0,1,9103,1,0,1598,1598,1,6067,2325,1698,6460,7460,6920,1,161,10,10
"155",31,1436,5168,5168,8976,0,0,8976,1,32,1,1,1,0,0,0,3750,1875,20,100,NA,0,3536,0,0,0,0,0,0,2399,NA,0,0,NA,0,0,3536,3536,0,2399,1673,0,0,0,0,1,104,38,38
"156",33,4945,6118,6118,9011,0,0,9011,0,0,1,1,1,1,0,0,5143,4995,4821,4821,0,1,4186,0,0,0,0,3654,3654,5112,NA,0,0,NA,0,0,4186,4186,0,5112,5364,0,0,0,3654,1,161,38,38
"157",47,5310,209,2717,9032,0,0,9032,1,48,1,0,0,0,0,0,5310,5310,5310,5310,NA,1,5434,0,0,0,0,2419,2419,0,9179,1,1,9068,1,1,209,2717,0,0,0,2419,2106,0,0,1,161,1,13
"158",30,7356,966,966,9004,0,1,9004,0,0,1,0,0,1,0,0,7480,8981,5984,6981,1,0,4186,0,0,0,0,3699,0,8608,NA,0,1,9069,1,1,966,966,0,8608,5669,3699,0,0,0,1,161,6,6
"159",35,2098,193,193,9067,0,1,9067,0,43,1,0,0,1,0,0,0,5565,2085,742,1,1,4810,0,0,0,0,566,566,3250,NA,0,1,9097,1,1,193,193,0,3565,3250,286,566,5043,3159,1,142,1,1
"160",38,11116,2508,2508,9004,0,0,9004,1,48,1,0,0,0,0,0,10105,14147,10105,10105,NA,1,5434,0,0,0,0,8750,8750,9820,NA,0,0,9096,1,0,2508,2508,0,9820,0,0,8750,8750,8750,1,161,12,12
"161",28,984,0,0,9081,0,1,9081,1,19,1,0,0,0,0,0,437,638,191,2670,NA,1,2080,0,0,0,0,2359,2359,3421,NA,0,1,9088,1,1,0,0,0,437,3421,2326,2359,1783,4085,1,61,0,0
"162",35,9125,4186,4186,9046,0,0,9046,0,0,1,1,1,0,0,1,9500,9000,9000,9000,1,0,4186,0,0,0,0,0,0,9500,9263,1,0,NA,0,0,4186,4186,0,9500,9500,0,0,0,0,1,161,26,26
"163",26,4083,3220,3220,9040,0,0,9039,0,0,1,0,0,0,0,1,7432,2399,3250,3250,1,1,4186,0,0,0,0,1972,0,0,NA,0,0,9187,1,0,3220,3220,0,0,0,1972,0,0,0,1,161,20,20
"164",53,5703,2093,2576,9060,0,0,9060,1,0,1,0,0,0,0,0,6292,4260,6722,5538,NA,1,4186,0,0,0,0,2883,10200,4801,9361,1,0,9163,1,0,2093,2576,0,6292,4801,4178,2883,10200,2550,1,161,13,16
"165",29,4555,483,483,9046,0,1,9046,0,0,1,0,0,1,0,0,4372,4401,4755,4690,0,0,4186,0,0,0,0,5152,5152,4590,NA,0,1,9076,1,1,483,483,0,4372,4590,1756,5152,1412,0,1,161,3,3
"166",43,2825,0,0,9046,0,0,9046,0,33,1,0,0,0,0,1,2638,2812,2945,2905,0,1,3666,0,0,0,1,2384,2384,2685,NA,0,1,9136,1,0,0,0,0,2638,2685,756,2384,2754,2950,0,108,0,0
"167",45,5593,5474,5474,9025,0,0,9025,1,0,1,1,1,0,0,0,6950,3786,5437,6201,NA,1,4186,0,0,0,0,89,0,6231,NA,0,0,NA,0,0,4186,4186,0,6231,7362,89,0,0,0,1,161,34,34
"168",31,3316,3703,3703,9060,0,0,9060,0,0,1,0,0,0,0,1,0,2460,6611,4195,1,0,4186,0,0,0,0,4968,0,3434,NA,0,0,9244,1,0,3703,3703,0,2460,3434,3023,0,0,4968,1,161,23,23
"169",27,1456,2196,2196,8976,0,0,8976,1,0,1,1,1,0,0,0,978,2303,1919,625,NA,1,2028,0,0,0,0,1753,1753,2609,9116,1,0,NA,0,0,2028,2028,0,2609,629,0,0,1753,2880,1,78,26,26
"170",45,2885,348,1508,9046,0,0,9046,0,0,1,0,0,1,0,0,2769,2538,3231,3000,1,0,3016,0,0,0,0,1447,1447,3692,9095,1,1,9088,1,1,348,1508,0,2769,3692,2700,1447,2709,0,1,116,3,13
"171",24,3220,425,425,9032,0,1,9032,0,39,1,0,0,1,0,0,3381,3508,3092,2900,1,1,4342,0,0,0,0,603,0,3888,NA,0,1,9062,1,1,425,425,0,3888,3020,603,0,0,0,1,128,3,3
"172",42,10081,7942,7942,9004,0,0,9004,1,48,1,1,1,0,0,0,9291,10902,10839,9291,NA,1,5434,0,0,0,0,26,0,9291,NA,0,0,NA,0,0,5434,5434,0,9291,0,26,0,0,0,1,161,38,38
"173",24,2092,3848,3848,9048,1,0,9046,0,0,1,1,1,1,0,0,0,3529,383,4456,0,1,3848,0,0,0,0,3892,0,12,9438,1,0,NA,0,0,3848,3848,0,3529,12,1667,0,3892,0,0,148,26,26
"174",24,3659,150,150,9081,0,1,9081,0,0,1,0,0,0,0,1,3392,4698,3138,3408,1,1,3900,0,0,0,0,4342,4342,3958,NA,0,1,9100,1,1,150,150,0,3392,3958,2809,4342,5568,5999,1,150,1,1
"175",46,10666,1254,1254,9046,0,1,9046,0,48,1,0,0,1,0,0,0,13385,14500,14780,0,1,5434,0,0,0,0,18846,18846,11154,NA,0,1,9098,1,1,1254,1254,0,25968,11154,4154,18846,0,16154,1,161,6,6
"176",33,6976,805,805,8990,0,1,8990,1,0,1,0,0,0,0,0,3000,7800,8400,8705,NA,0,4186,0,0,0,0,6438,6438,7800,NA,0,1,9034,1,1,805,805,0,7800,6720,6438,8077,8077,6975,1,161,5,5
"177",48,4074,7866,7866,9004,0,0,9004,0,48,1,1,1,1,0,0,4309,4300,4230,3456,1,0,5382,0,0,0,1,899,0,3895,NA,0,0,NA,0,0,5382,5382,0,3895,3895,899,0,0,0,0,159,38,38
"178",47,2416,6118,6118,9006,0,0,9016,1,0,1,1,1,0,1,0,0,0,4519,5146,NA,0,4186,0,0,0,0,0,0,23,NA,0,0,NA,0,0,4186,4186,0,23,0,0,0,0,0,0,161,38,38
"179",28,4400,6118,6118,8983,0,0,8983,0,0,1,1,1,0,0,1,4784,4194,4720,3903,1,0,4186,0,0,0,0,448,0,4208,NA,0,0,NA,0,0,4186,4186,0,4208,3879,0,0,448,0,1,161,38,38
"180",30,2147,224,224,9032,0,1,9032,0,26,1,0,0,0,0,1,2076,2393,1848,2273,1,0,2912,0,1,1,0,1898,2020,2516,NA,0,1,9054,1,1,224,224,1,2516,921,1898,2020,2779,1726,1,86,2,2
"181",46,584,320,320,8990,0,1,8990,1,13,1,0,0,0,0,0,0,0,1157,1179,NA,0,1664,0,0,0,0,1398,1398,1669,NA,0,1,9034,1,1,320,320,0,1669,1368,1398,1205,1591,1830,1,51,5,5
"182",49,5180,1771,4186,9025,1,0,9025,1,0,1,0,1,0,0,0,4747,5029,5353,5589,NA,1,4186,0,0,0,0,141,3586,5066,9249,1,0,9108,1,0,1771,4186,0,5066,3860,141,3586,4394,3387,0,161,11,26
"183",31,852,2142,2142,9018,0,0,9018,0,0,1,1,1,1,0,0,0,0,1838,1569,1,1,1638,0,0,0,0,0,0,2570,9176,1,0,NA,0,0,1638,1638,0,2570,1525,0,0,0,0,1,63,34,34
"184",36,3253,3124,3124,9032,0,0,9032,0,0,1,0,0,0,0,1,4566,2592,3087,2768,1,0,3692,0,0,0,0,1199,4255,5091,NA,0,0,9194,1,0,3124,3124,0,5091,5196,1199,1364,4255,4255,1,142,22,22
"185",52,6778,836,836,8990,0,1,8990,1,48,1,0,0,0,0,0,6523,7417,6612,6560,NA,1,5434,0,0,0,1,5649,5649,6865,NA,0,1,9026,1,1,836,836,0,6865,6174,5649,6569,5732,6637,0,161,4,4
"186",41,2179,3328,3328,9032,0,0,9032,0,30,1,1,1,1,1,0,2700,2600,1124,2292,1,1,3328,0,0,0,0,0,0,2700,9298,1,0,NA,0,0,3328,3328,0,2700,2520,0,0,0,0,0,98,26,26
"187",28,3781,3848,3848,9040,0,0,9039,0,0,1,1,1,0,0,1,4265,3495,3718,3645,1,0,3848,0,0,0,0,44,44,4265,NA,0,0,NA,0,0,3848,3848,0,4265,3077,0,0,44,0,1,148,26,26
"188",23,1115,1872,1872,9025,0,0,9025,0,0,1,1,1,1,0,0,0,574,2765,1123,1,1,1872,0,0,0,0,789,789,2801,9046,1,0,NA,0,0,1872,1872,0,2801,2469,0,0,789,1989,1,72,26,26
"189",46,1531,1638,1638,9074,0,0,9074,1,0,1,1,1,0,0,0,1625,1375,1750,1375,NA,0,1638,0,0,0,0,0,0,1625,NA,0,0,NA,0,0,1638,1638,0,1625,1625,0,0,0,0,1,63,26,26
"190",42,3540,582,582,9074,0,1,9074,0,48,1,0,0,0,0,1,4200,4440,3820,1700,1,1,5408,0,1,1,0,2893,2893,6033,NA,0,1,9096,1,1,582,582,1,4200,6033,3042,2893,4752,4168,1,160,3,3
"191",46,11303,3553,3553,9046,0,0,9046,0,48,1,0,0,1,0,0,0,14369,16822,14022,1,1,5434,0,0,0,0,12501,12501,12316,NA,0,0,9175,1,0,3553,3553,0,14369,12316,5186,0,12501,12501,1,161,17,17
"192",26,5288,3220,3220,9067,1,0,9067,0,0,1,0,0,0,0,1,5581,5200,5355,5016,1,1,4186,0,0,0,0,1034,1034,5241,NA,0,0,9220,1,0,3220,3220,0,5581,5241,1760,0,1034,832,0,161,20,20
"193",51,908,1768,1768,9042,0,0,9039,1,0,1,1,1,0,0,0,0,0,1104,2527,NA,0,1768,0,0,0,0,1472,1472,1104,9403,1,0,NA,0,0,1768,1768,0,1104,1730,0,0,1472,1582,1,68,26,26
"194",34,2930,7942,7942,8983,0,0,8983,0,48,1,1,1,1,0,0,0,5408,5408,901,NA,0,5434,0,0,0,0,0,0,4507,NA,0,0,NA,0,0,5434,5434,0,4507,0,0,0,0,0,1,161,38,38
"195",35,13838,1672,1672,8997,0,1,8997,0,48,1,0,0,1,0,0,16538,13812,13462,11538,0,1,5434,0,0,0,0,10612,0,14808,NA,0,1,9061,1,1,1672,1672,0,14808,11635,10612,0,13750,13750,1,161,8,8
"196",31,5190,2737,2737,8976,0,0,8976,0,0,1,0,0,0,0,1,5489,5571,4929,4770,1,1,4186,0,0,0,0,3096,5932,6685,NA,0,0,9096,1,0,2737,2737,0,6685,1458,3096,5932,5975,6050,1,161,17,17
"197",28,7945,2926,2926,9032,0,0,9032,1,48,1,0,0,0,0,0,8977,6442,7878,8484,NA,0,5434,0,0,0,0,4344,8038,8983,NA,0,0,9138,1,0,2926,2926,0,8983,8664,4344,8038,10231,15602,1,161,14,14
"198",41,11038,3553,3553,9039,0,0,9039,0,48,1,0,0,1,0,0,0,15000,17900,11250,0,1,5434,0,0,0,0,6560,0,17920,NA,0,0,9166,1,0,3553,3553,0,17920,15360,6560,0,0,0,1,161,17,17
"199",41,13500,1463,1463,8990,0,0,8990,0,48,1,0,0,1,0,0,14000,12000,14000,14000,1,1,5434,0,0,0,0,3462,0,0,9032,1,1,9090,1,0,1463,1463,0,0,0,0,3462,0,1731,1,161,7,7
"200",37,2659,4186,4186,9011,0,0,9011,0,0,1,1,1,1,0,0,0,0,4032,6604,1,1,4186,0,0,0,0,0,0,10207,9112,1,0,NA,0,0,4186,4186,0,10207,6320,0,0,0,0,1,161,26,26
"201",34,6119,836,836,9018,0,0,9018,1,48,1,0,0,0,0,0,6270,6069,6069,6069,NA,1,5434,0,0,0,0,0,0,2633,NA,0,1,9054,1,0,836,836,0,2633,0,0,0,0,0,1,161,4,4
"202",51,4698,5434,5434,9074,1,0,9074,0,48,1,1,1,1,0,0,5106,4846,4686,4154,0,1,5434,0,0,0,0,0,0,4327,NA,0,0,NA,0,0,5434,5434,0,5106,4327,9014,0,0,0,0,161,26,26
"203",34,601,2368,2368,9025,1,0,9025,0,13,1,1,1,0,0,1,0,943,1356,105,1,0,1664,0,0,0,0,328,0,1565,NA,0,0,NA,0,0,1664,1664,0,1565,2386,328,0,0,0,0,51,37,37
"204",30,11876,5434,5434,9032,0,0,9032,1,48,1,1,1,0,0,0,14377,11495,11553,10079,NA,1,5434,0,0,0,0,4396,0,9525,NA,0,0,NA,0,0,5434,5434,0,9525,9525,4396,0,0,0,1,161,26,26
"205",36,9224,4830,4830,9018,0,0,9018,0,0,1,1,1,0,0,1,8654,10096,8519,9625,1,1,4186,0,0,0,0,4710,0,10096,9079,1,0,NA,0,0,4186,4186,0,10096,7442,4710,0,0,0,1,161,30,30
"206",47,1786,2736,2736,9011,1,0,9011,1,0,1,1,1,0,0,0,1825,2038,1560,1721,NA,0,1872,0,0,0,0,0,0,1719,NA,0,0,NA,0,0,1872,1872,0,1719,1834,0,0,0,0,0,72,38,38
"207",39,6521,1449,4186,9074,0,0,9074,1,0,1,0,1,0,0,0,7260,7192,5815,5815,NA,1,4186,0,0,0,0,7192,3923,6222,9263,1,1,9145,1,1,1449,4186,0,7260,6222,6119,7192,3923,0,1,161,9,26
"208",21,1886,1898,1898,9081,0,0,9081,0,0,1,1,1,0,0,1,1992,1902,1958,1691,1,1,1898,0,0,0,0,0,0,1836,9319,1,0,NA,0,0,1898,1898,0,1992,1836,858,0,0,0,1,73,26,26
"209",22,6215,322,322,8976,0,1,8976,0,0,1,0,0,0,0,1,6374,6254,6119,6114,1,1,4186,0,1,1,0,6299,6299,6820,NA,0,1,8998,1,1,322,322,0,6820,2328,6299,6533,6863,6353,1,161,2,2
"210",38,4683,6479,6479,8997,0,0,8997,1,48,1,1,1,0,0,0,4744,4744,4744,4501,NA,0,5434,0,0,0,0,578,0,4854,NA,0,0,NA,0,0,5434,5434,0,4854,4568,0,0,0,578,1,161,31,31
"211",35,4883,209,209,9004,0,1,9004,1,48,1,0,0,0,0,0,5371,5336,4170,4654,NA,0,5434,0,0,0,1,4379,4379,6352,9361,1,1,9019,1,1,209,209,0,6352,4015,4379,4846,4872,3292,0,161,1,1
"212",28,1553,0,0,9018,0,1,9018,0,20,1,0,0,1,0,0,1784,1731,1604,1095,1,0,2210,0,0,0,0,1541,0,1761,NA,0,1,9026,1,1,0,0,0,1761,114,0,1541,1528,1611,1,65,0,0
"213",42,7563,322,322,9081,0,1,9081,0,0,1,0,0,1,0,0,0,9800,9800,10650,1,1,4186,0,0,0,0,13600,0,0,NA,0,1,9103,1,1,322,322,0,0,0,0,0,13600,13000,1,161,2,2
"214",37,5427,805,805,9011,0,0,9011,1,0,1,0,0,0,0,0,5299,5319,5246,5844,NA,0,4186,0,0,0,0,2495,2495,5299,NA,0,1,9149,1,0,805,805,0,5299,3533,0,2495,4200,3663,1,161,5,5
"215",54,5975,6118,6118,9025,0,0,9025,0,0,1,1,1,0,0,1,0,8025,8025,7850,1,1,4186,0,0,0,0,0,0,8025,NA,0,0,NA,0,0,4186,4186,0,8025,7449,0,0,0,0,1,161,38,38
"216",32,8768,2254,2254,8976,0,0,8976,0,0,1,0,0,1,0,0,6240,12906,6240,9688,0,1,4186,0,0,0,0,5159,10080,9463,NA,0,0,9082,1,0,2254,2254,0,9463,7840,5159,10080,9216,9414,1,161,14,14
"217",45,6876,1449,1449,9032,0,0,9032,0,0,1,0,0,1,0,0,5708,7784,7265,6746,1,0,4186,0,1,1,0,0,0,6746,9050,1,1,9118,1,0,1449,1449,1,6746,14167,0,0,0,0,1,161,9,9
"218",38,14393,5434,5434,9046,0,0,9046,0,48,1,1,1,0,0,1,12750,19933,13089,11800,1,1,5434,0,0,0,0,3500,0,11804,9181,1,0,NA,0,0,5434,5434,0,12750,11804,17209,3500,0,0,1,161,26,26
"219",31,4574,5406,5406,8997,0,0,8997,0,48,1,0,0,1,0,0,4765,4159,4575,4797,1,0,5434,0,0,0,0,379,1742,1623,9445,1,0,9467,1,0,5406,5406,0,1623,2461,379,964,1742,1949,1,161,26,26
"220",28,2607,4576,4576,9039,0,0,9039,1,41,1,1,1,0,0,0,0,3649,3127,3653,NA,0,4576,0,0,0,0,298,0,4589,NA,0,0,NA,0,0,4576,4576,0,4589,3181,298,0,0,0,1,135,26,26
"221",24,2055,0,0,8976,0,1,8976,0,0,1,0,0,0,0,1,2019,2468,2129,1605,1,0,2210,0,0,0,0,595,595,1803,NA,0,1,8983,1,1,0,0,0,1803,0,595,3026,1547,3225,1,85,0,0
"222",53,4766,966,1127,9011,0,0,9011,0,0,1,0,0,1,0,0,4427,7537,2523,4576,0,0,4186,0,0,0,0,825,4774,2733,9109,1,1,9061,1,1,966,1127,0,2733,2800,825,4774,1975,334,1,161,6,7
"223",43,11563,322,322,9039,0,1,9039,1,0,1,0,0,0,0,0,11500,11500,11500,11750,NA,1,4186,0,0,0,0,7692,0,11500,NA,0,1,9061,1,1,322,322,0,11500,26602,7692,0,0,0,1,161,2,2
"224",41,5803,2717,2717,9067,0,0,9067,0,48,1,0,0,1,0,0,2500,7242,7242,6227,1,1,5434,0,0,0,0,2450,4850,6500,NA,0,0,9166,1,0,2717,2717,0,3000,6500,2000,2450,4850,5200,1,161,13,13
"225",37,8033,3634,3634,8976,0,0,8976,1,48,1,0,0,0,0,0,8585,7835,7697,8015,NA,0,5434,0,0,0,0,577,7132,7500,NA,0,0,9110,1,0,3634,3634,0,7500,8885,577,7132,7449,9272,1,161,18,18
"226",38,6060,161,161,9074,0,1,9074,0,0,1,0,0,0,0,1,7137,6309,5245,5550,1,0,4186,0,1,1,0,5354,5354,5793,9452,1,1,9091,1,1,161,161,1,7137,5793,5671,5354,4846,5750,1,161,1,1
"227",22,903,737,737,8983,0,0,8983,0,0,1,0,0,0,0,1,0,0,2120,1493,1,0,1742,0,0,0,0,1774,1859,2455,NA,0,0,9074,1,0,737,737,0,2455,1225,1774,1859,1707,1948,1,67,11,11
"228",50,6835,1932,1932,9018,0,0,9018,1,0,1,0,0,0,0,0,6538,7315,7263,6226,NA,0,4186,0,0,0,0,560,560,7627,NA,0,0,9111,1,0,1932,1932,0,7627,6211,0,560,0,750,1,161,12,12
