"","AGE","AVPREARN","BONELIGB","CLAIMDT","DEPALLOW","ELIG2","L1QWAGES","L2QWAGES","L3QWAGES","L4QWAGES","MALE","MBASR","NOHSUB","NOHSUB1","POSPEARN","POSQEARN","PREPEARN","SRBEN1","SRBENYR","WGETOT1","WGETOT2","WGETOT3","WGETOT4","WGETOT5","WGETOT6","Z_HIE","Z_JSIE","A_HIE","A_JSIE","time_r","status_r","RACE"
"3143",48,2867,0,9067,38,1,2610,3444,2147,3268,0,4212,0,0,657,1548,2418,4212,4212,2610,2418,1385,657,1181,1548,1,0,1,0,182,0,"White"
"3144",49,2613,0,9060,0,1,2822,2384,2704,2544,0,2678,0,0,1175,1646,290,1154,1154,2822,290,1121,1175,1646,938,1,0,0,0,93,1,"White"
"3145",49,3901,0,9039,0,1,4742,3834,3797,3232,0,4134,0,0,3272,3272,4742,0,183,4742,3308,3272,3306,4826,3590,1,0,0,0,7,1,"White"
"3146",46,9174,0,8976,0,1,8949,9862,9692,8192,0,4186,0,0,0,0,10308,4186,4186,10308,4538,0,0,0,0,0,1,0,1,182,0,"White"
"3147",47,4523,0,9011,48,1,4321,4797,4579,4396,0,5434,0,0,5833,0,4404,0,3135,4404,4097,0,5833,5580,5369,1,0,0,0,7,1,"White"
"3148",46,3427,0,8976,39,1,3479,3548,3369,3313,0,4394,0,0,12,12,2167,4394,4394,2167,704,0,0,12,0,0,0,0,0,182,0,"White"
"3149",45,4381,0,9060,48,1,4399,4090,4679,4356,0,5434,0,0,953,4783,4310,5434,5434,4399,4310,4216,0,953,4783,1,0,1,0,182,0,"White"
"3150",47,3826,1,8976,0,1,4090,3590,3812,3812,0,3796,1,1,2243,2243,3845,730,730,3845,3695,2243,2360,2670,3003,0,1,0,1,72,1,"White"
"3151",45,2767,0,8990,0,1,2566,2752,2993,2757,0,2782,0,0,214,1446,2987,2782,2782,2987,1915,0,0,214,1446,1,0,1,0,182,0,"White"
"3152",45,5446,0,8976,0,1,5282,6669,4357,5476,1,4186,0,0,0,0,4899,4186,4186,4899,3362,0,0,0,0,1,0,1,0,182,0,"White"
"3153",42,5604,0,9074,0,1,6097,5268,4768,6283,0,4186,0,0,683,7591,7692,2898,2898,6097,7692,1741,683,7591,6455,0,0,0,0,134,1,"White"
"3154",44,3618,0,9046,48,1,3495,5668,3288,2020,0,5434,0,0,326,6179,5755,4598,4598,3495,5755,832,326,6179,6528,1,0,1,0,164,1,"White"
"3155",43,1230,1,9025,0,1,0,1712,1744,1463,0,1664,0,0,1367,0,1813,320,320,1813,1810,1367,0,2077,2413,1,0,0,0,43,1,"White"
"3156",44,722,1,8983,0,1,1676,211,522,478,1,1326,0,0,2671,0,0,153,153,0,0,0,2671,3379,3623,1,0,1,0,30,1,"White"
"3157",45,9534,0,8983,48,1,9534,9534,9534,9534,1,5434,0,0,0,0,10299,0,0,10299,7379,0,0,0,0,0,0,0,0,7,1,"White"
"3158",41,1751,1,8983,0,1,378,2805,1451,2370,0,2496,0,0,3052,3052,4247,768,768,4247,1501,3052,3250,5078,4939,0,0,0,0,72,1,"Other"
"3159",44,3407,0,8983,48,1,4106,4711,606,4205,1,5434,0,0,3417,3417,4947,4389,4389,4947,4316,0,3417,4204,5975,0,1,0,1,155,1,"White"
"3160",43,6229,0,8990,0,1,5876,6594,6273,6174,1,4186,0,0,595,0,6829,4186,4186,6829,4591,595,0,0,0,0,0,0,0,182,0,"White"
"3161",42,1127,0,9053,25,1,0,0,1859,2648,1,2834,0,0,786,0,7320,0,0,1859,7320,1528,0,0,786,0,0,0,0,7,1,"White"
"3162",43,6127,0,9067,48,1,5926,6887,4191,7504,1,5434,0,0,0,0,3450,5098,5098,5926,3450,788,0,0,0,0,1,0,1,182,0,"Black"
"3163",41,2300,1,9060,0,1,0,2760,3220,3220,1,3120,0,0,5750,5750,2438,840,840,0,2438,738,5750,7883,8265,1,0,1,0,60,1,"White"
"3164",40,4366,0,9018,48,1,6630,6547,3679,607,1,5434,0,0,2017,6583,7571,4598,4598,7571,3897,0,2017,6583,6129,1,0,0,0,162,1,"White"
"3165",41,3341,0,8983,40,1,3738,3270,3403,2954,0,4472,0,0,2584,3331,3119,3956,3956,3119,2059,0,2584,3331,3851,0,0,0,0,169,1,"White"
"3166",42,1744,0,9039,30,1,4004,1282,872,817,0,3328,0,0,281,595,4004,3328,3328,4004,3930,0,281,255,595,1,0,1,0,182,0,"White"
"3167",40,4404,0,9011,48,1,5256,4723,3848,3789,1,5434,0,0,0,0,4249,1045,1045,4249,6387,0,0,0,0,1,0,1,0,44,1,"White"
"3168",40,2695,0,8983,33,1,2932,2404,2876,2567,0,3666,0,0,290,72,2560,3666,3666,2560,2075,290,312,240,72,0,1,0,1,182,0,"White"
"3169",40,3154,1,8983,0,1,3696,3539,2977,2405,0,3484,1,1,3907,3907,4089,0,0,4089,1481,3907,0,4629,4174,0,1,0,1,7,1,"White"
"3170",47,2068,0,9011,0,1,2117,2050,2075,2028,0,2028,0,0,3355,3355,1855,2028,2028,1855,1856,0,0,3355,3451,1,0,1,0,182,0,"White"
"3171",43,9864,0,9039,48,1,7973,9604,11927,9950,1,5434,0,0,4823,3950,10254,400,2189,10254,7767,4823,3950,7743,6797,0,0,0,0,28,1,"White"
"3172",40,2669,0,9018,0,1,2675,2600,2800,2600,0,2652,0,0,827,827,2795,204,612,2795,1325,827,0,0,0,1,0,1,0,22,1,"White"
"3173",40,8888,1,8983,48,1,8928,10704,8022,7899,1,5434,0,0,1000,1000,8650,1463,1463,8650,25054,1000,3500,5700,5600,0,1,0,1,58,1,"White"
"3174",40,3394,0,9039,0,1,3845,3568,3045,3119,1,3562,0,0,663,0,3845,3562,3562,3845,3296,0,0,0,663,1,0,1,0,182,0,"White"
"3175",40,6604,1,9046,0,1,6274,6725,7058,6357,0,4186,0,0,5939,5939,6724,483,483,6274,6724,12989,5939,4412,5351,0,0,0,0,29,1,"White"
"3176",39,6033,0,9032,0,1,6271,6184,5387,6289,0,4186,0,0,298,298,6579,4186,4186,6579,3298,0,0,298,0,0,0,0,0,182,0,"White"
"3177",38,1365,0,9046,30,1,0,2780,2497,184,0,3328,0,0,846,1003,1933,3328,3328,2780,1933,0,0,846,1003,0,0,0,0,182,0,"White"
"3178",38,5012,1,9039,0,1,4360,3892,5632,6163,1,4186,0,0,6115,5953,4011,161,161,4011,3881,6115,5953,8355,7880,0,0,0,0,21,1,"White"
"3179",37,5044,0,9067,0,1,5025,5025,5100,5025,1,4186,0,0,0,0,5025,4186,4186,5025,5025,838,0,0,0,1,0,1,0,182,0,"White"
"3180",41,3296,1,8990,0,1,0,4791,3955,4436,0,4186,0,0,844,0,4107,1127,1127,4107,3080,0,0,844,4000,0,1,0,1,58,1,"White"
"3181",39,5226,0,8997,0,1,2811,5815,5815,6462,1,4186,0,0,0,0,117,4186,4186,117,0,0,0,0,0,0,0,0,0,182,0,"White"
"3182",38,3083,0,9032,37,1,2775,3323,3315,2921,0,4160,0,0,0,0,2944,3840,3840,2944,2529,0,0,0,0,1,0,1,0,175,1,"White"
"3183",30,2257,0,9011,0,1,0,143,4937,3948,0,4186,0,0,389,0,151,4186,4186,151,259,389,353,1631,0,0,0,0,0,182,0,"White"
"3184",39,6442,0,9053,0,1,6039,5987,6349,7394,1,4186,1,1,5422,5422,6711,1610,1610,6039,6711,1705,5422,6753,8445,0,1,0,1,80,1,"White"
"3185",29,3696,1,9053,0,1,3934,3671,3595,3585,0,3666,1,1,2769,2769,4255,705,846,3934,4255,1921,2769,3231,0,0,1,0,1,47,1,"White"
"3186",39,3267,0,9039,38,1,2889,3458,3391,3329,1,4290,0,0,5573,0,3320,1485,1485,3320,1374,0,0,0,5573,1,0,1,0,163,1,"Black"
"3187",35,6765,0,9060,0,1,6765,6765,6765,6765,0,4186,0,0,0,0,6765,2415,2415,6765,6765,1977,0,0,0,1,0,0,0,182,0,"White"
"3188",33,3827,0,9060,45,1,3761,3562,3872,4112,1,5018,1,1,0,0,3505,1544,1544,3761,3505,1584,0,0,0,0,1,0,1,57,1,"White"
"3189",39,5050,1,9025,48,1,4315,6535,5035,4315,0,5434,0,0,3682,4320,5035,1200,1200,5035,4315,3682,4320,5273,4561,0,0,0,0,46,1,"White"
"3190",29,4606,1,9025,0,1,4700,4575,4575,4575,0,4186,0,0,5062,5062,4950,322,322,4950,4950,5062,5130,5938,0,1,0,1,0,22,1,"White"
"3191",37,1797,1,9025,28,1,2674,1658,2343,514,1,3146,0,0,396,6021,4154,1089,1089,4154,7793,396,6021,2800,2614,0,1,0,0,72,1,"White"
"3192",32,7786,0,9067,48,1,7525,8475,7595,7550,1,5434,0,0,568,194,1177,2926,5434,7525,1177,1136,568,194,2937,1,0,0,0,106,1,"White"
"3193",35,2925,0,8990,0,1,4403,2646,2426,2227,1,3406,0,0,4450,4450,3605,131,131,3605,2858,4450,5389,4453,2994,0,0,0,0,21,1,"White"
"3194",36,546,1,8983,13,1,0,0,1517,665,0,1664,0,0,924,924,1834,0,0,1834,440,924,1190,0,1245,1,0,1,0,7,1,"Black"
"3195",36,3984,0,9053,48,1,5834,3525,2879,3699,1,5434,0,0,4687,4687,3736,1881,1881,5834,3736,3639,4687,3873,3046,0,0,0,0,182,0,"Black"
"3196",38,460,0,9046,11,1,0,0,1295,546,0,1612,0,0,0,0,1556,1612,1612,1295,1556,224,0,0,0,0,1,0,1,182,0,"White"
"3197",30,2021,0,9053,0,1,2626,2257,2708,491,1,2574,0,0,8114,8838,10030,2574,2574,9871,10030,9293,8114,8114,8838,0,0,0,0,182,0,"Black"
"3198",36,1128,1,9004,0,1,1273,1681,1473,87,0,1534,1,1,868,868,2302,295,295,2302,1595,868,1414,2578,655,0,1,0,1,43,1,"Black"
"3199",35,1420,0,9053,25,1,2654,1701,1214,110,0,2756,0,0,0,0,1632,2756,2756,2654,1632,1071,0,0,0,1,0,1,0,182,0,"White"
"3200",36,7000,0,8976,0,1,7000,7000,7000,7000,1,4186,0,0,0,0,7980,1449,1449,7980,4862,0,0,0,0,1,0,1,0,72,1,"White"
"3201",31,4408,0,8976,0,1,4631,4240,4312,4449,0,4186,0,0,1475,1475,4584,4186,4186,4584,6413,0,0,1475,1740,1,0,0,0,182,0,"White"
"3202",35,1648,1,9032,30,1,2856,2427,860,448,0,3328,1,1,3251,3251,2622,0,0,2622,3397,3251,3691,4466,4180,0,1,0,1,10,1,"White"
"3203",35,4198,0,9053,48,1,5343,4384,5670,1393,1,5434,0,0,5232,5232,6520,836,1045,5343,6520,4304,5232,3443,4265,0,0,0,0,36,1,"Hispanic"
"3204",34,1946,0,8976,27,1,1310,2570,1755,2150,0,2990,0,0,400,400,2975,0,2990,2975,2411,400,0,245,2805,0,0,0,0,8,1,"Hispanic"
"3205",33,970,0,9067,18,1,1753,1456,214,459,1,2028,0,0,808,0,1706,1326,1326,1753,1706,786,0,0,808,0,1,0,1,128,1,"White"
"3206",35,2240,0,9074,0,1,0,0,4320,4640,1,4186,0,0,5294,5294,4080,3059,3059,4080,4080,0,0,5294,4963,0,1,0,1,142,1,"White"
"3207",33,2857,0,9039,48,1,0,0,6287,5142,1,5434,0,0,197,0,6287,5434,5434,6287,5758,197,0,0,0,0,0,0,0,182,0,"White"
"3208",34,4551,1,9032,48,1,4682,5174,4204,4146,0,5434,0,0,1434,708,5468,627,627,5468,6953,1434,708,3460,0,1,0,1,0,29,1,"White"
"3209",36,2491,0,8983,30,1,2340,2873,2226,2523,1,3380,0,0,960,546,1845,3380,3380,1845,0,0,960,546,2111,0,1,0,1,182,0,"White"
"3210",34,3080,0,9039,38,1,3366,3473,2780,2700,1,4290,0,0,0,0,3174,4290,4290,3174,3301,0,0,0,0,0,1,0,1,182,0,"Black"
"3211",34,1935,0,8983,43,1,0,0,3814,3926,0,4862,0,0,1192,3447,0,4862,4862,0,1370,1192,3345,3447,4073,0,0,0,0,182,0,"Black"
"3212",32,4136,0,9018,48,1,3922,462,5988,6174,1,5434,0,0,5060,0,3045,5434,5434,3045,1455,0,5060,0,0,1,0,1,0,182,0,"Black"
"3213",35,2288,0,9074,44,1,0,4385,3537,1228,0,4966,0,0,711,711,3528,1528,4966,4385,3528,1874,711,708,0,0,1,0,1,64,1,"Black"
"3214",30,804,1,9025,0,1,0,0,1775,1440,0,1560,0,0,913,913,2451,420,420,2451,2220,0,913,890,2111,1,0,1,0,58,1,"Hispanic"
"3215",30,3711,0,9039,48,1,3119,3030,4749,3947,0,5434,0,0,612,732,3119,5434,5434,3119,4281,612,0,732,2458,1,0,1,0,182,0,"White"
"3216",47,4267,0,9004,0,1,4262,4581,4113,4113,0,4186,0,0,4007,4007,4503,4186,4186,4503,0,0,0,4007,3471,1,0,0,0,182,0,"White"
"3217",33,4500,0,9039,0,1,4500,4500,4500,4500,0,4186,0,0,3308,4615,0,2576,2576,0,6001,0,3308,4615,5477,1,0,1,0,120,1,"White"
"3218",32,3681,0,9046,48,1,1286,5031,7716,693,1,5434,0,0,822,6979,11648,4366,4993,1286,11648,685,822,6979,8975,0,0,0,0,154,1,"White"
"3219",33,3167,0,8997,42,1,3462,3462,3955,1788,0,4654,0,0,1154,1484,0,4654,4654,0,2800,1154,0,1542,1484,0,1,0,1,182,0,"Black"
"3220",33,1346,0,8990,30,1,0,0,4904,480,0,3380,0,0,4966,4966,5550,2470,2470,5550,1955,0,4966,4864,3293,0,1,0,0,143,1,"White"
"3221",32,1323,1,8976,0,1,0,226,518,4550,1,2444,0,0,844,0,0,0,0,0,0,0,844,2775,203,0,0,0,0,7,1,"Black"
"3222",32,2168,1,8976,25,1,2127,2086,2233,2227,0,2808,1,1,2058,2058,2159,324,420,2159,1401,2058,1879,1132,286,1,0,1,0,33,1,"White"
"3223",31,1385,0,8983,29,1,0,1624,3454,462,1,3198,0,0,619,0,1763,3093,3093,1763,1069,619,666,0,2447,0,0,0,0,182,0,"White"
"3224",32,4012,0,9018,48,1,4367,4037,3512,4133,0,5330,0,0,350,350,4200,5330,5330,4200,2400,0,0,0,350,0,0,0,0,182,0,"White"
"3225",32,2328,1,9011,0,1,2703,2651,2977,980,0,2730,0,0,2558,2558,2429,315,315,2429,2454,2558,2640,3332,2880,1,0,1,0,44,1,"White"
"3226",28,4100,0,9018,48,1,0,5850,5650,4900,1,5434,1,1,0,0,7050,1881,1881,7050,5500,0,0,0,0,0,1,0,1,67,1,"White"
"3227",30,884,0,9032,15,1,526,1617,380,1015,0,1716,0,0,72,72,911,66,66,911,1580,72,260,283,0,0,0,0,0,30,1,"Black"
"3228",29,3761,0,9032,43,1,3967,3761,3629,3686,0,4836,1,1,430,0,3907,2604,2604,3907,4267,430,0,0,0,0,1,0,1,146,1,"Black"
"3229",29,2756,0,9032,36,1,3178,3252,2583,2010,0,4030,0,0,224,4709,3425,2430,2430,3425,2909,224,2084,4709,6147,0,0,0,0,118,1,"White"
"3230",29,2052,1,9004,32,1,0,2998,2464,2748,1,3614,0,0,2569,5509,2508,1112,1529,2508,2728,2569,5509,4729,5483,0,0,0,0,64,1,"Black"
"3231",33,1867,0,9025,0,1,0,2136,3428,1906,1,2678,0,0,753,2793,2319,1339,2678,2319,2513,753,2793,1261,0,1,0,1,0,98,1,"Black"
"3232",30,4062,0,8997,48,1,4599,4204,3499,3945,0,5434,0,0,0,0,4335,5434,5434,4335,3085,0,0,0,0,0,1,0,1,182,0,"Black"
"3233",31,1778,0,8986,24,1,1634,1153,1838,2488,1,2704,0,0,2874,3082,1492,2704,2704,1492,906,2874,656,1783,3082,0,1,0,1,182,0,"Black"
"3234",33,1842,0,9025,29,1,3207,1150,1904,1108,1,3224,0,0,45,745,3303,3224,3224,3303,3337,45,0,668,745,0,1,0,0,182,0,"Black"
"3235",32,3859,0,8976,48,1,3629,4438,3116,4254,1,5434,0,0,1286,5599,4244,3762,3762,4244,1537,1286,5599,5936,4373,1,0,1,0,135,1,"White"
"3236",31,2366,0,9053,32,1,2518,1515,3131,2302,1,3562,0,0,0,0,2548,3562,3562,2518,2548,162,0,0,0,0,1,0,1,182,0,"Black"
"3237",30,1826,0,9039,41,1,0,0,4750,2555,0,4576,0,0,0,0,4750,4576,4576,4750,4385,0,0,0,0,0,0,0,0,182,0,"Black"
"3238",31,4418,1,8976,0,1,4530,4680,4230,4230,1,4186,1,1,4578,4578,4530,644,644,4530,3080,4578,4457,4932,4198,0,1,0,1,37,1,"White"
"3239",33,900,0,8990,19,1,0,283,485,2831,1,2106,0,0,1562,1562,3637,0,810,3637,4053,1562,4755,5073,5859,1,0,1,0,8,1,"Hispanic"
"3240",31,6135,0,9039,48,1,6457,6189,6315,5580,1,5434,0,0,392,4022,0,3135,5225,0,5550,392,7502,4022,4805,0,0,0,0,113,1,"White"
"3241",30,838,0,9074,14,1,507,1527,892,425,0,1690,0,0,1494,1494,2229,975,975,507,2229,291,0,1494,1427,0,0,0,0,114,1,"White"
"3242",30,2512,0,8983,29,1,2639,2482,2569,2359,0,3250,0,0,0,0,3020,3250,3250,3020,1886,0,0,0,0,0,0,0,0,182,0,"White"
"3243",30,1796,0,8990,0,1,0,73,5351,1761,1,3432,1,1,1005,1005,2361,0,3432,2361,1803,1005,799,0,0,0,1,0,1,14,1,"White"
"3244",30,1468,0,9039,19,1,1266,1882,1187,1537,0,2132,0,0,164,755,0,902,1886,0,843,164,755,3767,4687,0,0,0,0,102,1,"Black"
"3245",30,5575,0,9025,48,1,6503,6231,5705,3859,1,5434,0,0,2507,4292,8666,5434,5434,8666,7881,0,0,2507,4292,0,1,0,1,182,0,"White"
"3246",30,4061,0,9081,48,1,4149,3834,3909,4353,0,5330,0,0,4191,4191,4128,3690,3690,4149,4128,2111,0,4191,5095,0,0,0,0,134,1,"White"
"3247",28,1438,1,8997,32,1,0,0,4098,1653,0,3614,0,0,891,891,4410,0,0,4410,3016,891,557,3236,7035,1,0,1,0,7,1,"White"
"3248",31,5973,0,9032,48,1,7185,5681,5250,5775,1,5434,0,0,600,0,3080,5434,5434,3080,0,600,0,0,0,0,0,0,0,182,0,"White"
"3249",23,1122,1,9004,0,1,1904,1178,993,412,0,1508,0,0,937,937,2462,0,0,2462,2213,937,0,907,623,0,0,0,0,7,1,"White"
"3250",30,7098,1,9060,0,1,7154,6923,7046,7269,1,4186,0,0,8398,8398,8106,1127,1127,7154,8106,1139,8398,5109,9750,0,0,0,0,72,1,"White"
"3251",28,1733,1,9011,28,1,2898,2044,1249,742,1,3120,0,0,1740,0,2520,0,0,2520,462,0,0,1740,2206,0,0,0,0,7,1,"Black"
"3252",25,4533,0,9046,0,1,4191,5074,4279,4588,1,4186,0,0,723,723,4491,1449,1449,4191,4491,367,723,3486,3753,0,1,0,1,149,1,"White"
"3253",30,3450,0,9039,42,1,3360,2880,3360,4200,0,4732,0,0,969,969,3203,4732,4732,3203,3678,0,0,969,419,0,1,0,0,182,0,"White"
"3254",29,4922,0,8983,0,1,10556,1559,3391,4180,0,4186,0,0,0,0,7428,4186,4186,7428,5701,0,0,0,0,0,0,0,0,182,0,"White"
"3255",32,4806,0,9004,48,1,0,6202,7093,5928,1,5434,0,0,750,5150,7135,5434,5434,7135,6483,0,0,750,5150,0,0,0,0,182,0,"White"
"3256",23,583,0,9025,0,1,468,606,697,563,1,1326,0,0,0,0,2114,0,0,2114,1777,0,0,0,0,0,0,0,0,10,1,"White"
"3257",27,3618,0,9074,48,1,1788,4485,3785,4415,1,5434,0,0,0,0,7150,5434,5434,1788,7150,4445,0,0,0,1,0,1,0,182,0,"Hispanic"
"3258",20,988,1,9081,0,1,0,0,2715,1237,1,1898,0,0,1353,0,2954,73,73,2715,2954,1597,0,1353,1334,0,1,0,1,16,1,"White"
"3259",28,3466,0,9074,41,1,3501,3830,3346,3186,1,4602,0,0,228,1808,3427,4071,4602,3501,3427,1867,228,1674,1808,0,0,0,0,168,1,"Black"
"3260",25,1808,0,9053,0,1,4818,1893,111,409,1,3224,0,0,1843,3323,5608,2356,2852,4818,5608,1211,1843,3323,5486,0,0,0,0,140,1,"Black"
"3261",30,903,0,8997,14,1,346,1456,782,1029,1,1690,0,0,555,0,2021,975,975,2021,159,555,0,315,128,1,0,1,0,114,1,"Black"
"3262",23,662,0,9074,0,1,0,815,869,963,1,1326,0,0,1166,0,0,1326,1326,1141,0,553,1166,1211,0,0,1,0,1,182,0,"Black"
"3263",26,4114,1,8976,48,1,5129,5341,3397,2590,1,5434,0,0,10144,10144,11301,0,0,11301,8984,10144,8829,9716,10110,1,0,0,0,7,1,"Hispanic"
"3264",27,4475,0,8976,48,1,4243,4183,3663,5811,1,5434,0,0,3408,337,5201,5434,5434,5201,1904,3408,0,0,337,1,0,1,0,182,0,"Black"
"3265",30,4024,1,9074,0,1,4414,4071,3905,3705,0,4082,1,1,4672,4672,4150,1098,1098,4414,4150,2030,4672,4819,5059,0,1,0,1,59,1,"White"
"3266",29,4335,0,9074,0,1,3905,4562,4181,4692,1,4186,0,0,226,6774,5434,3575,3575,3905,5434,1998,226,2719,6774,1,0,1,0,182,0,"White"
"3267",29,2625,1,9046,33,1,2522,2280,3283,2415,1,3666,0,0,3328,3328,3894,423,423,2522,3894,2896,3328,3439,4090,1,0,1,0,29,1,"White"
"3268",27,6769,0,9018,48,1,6373,7198,6546,6958,1,5434,0,0,0,0,6993,0,209,6993,3720,0,0,0,0,0,1,0,1,42,1,"White"
"3269",29,811,0,8985,14,1,748,36,1037,1422,1,1690,0,0,72,76,1156,1690,1690,1156,88,72,0,1059,76,1,0,1,0,182,0,"White"
"3270",26,1366,0,8976,0,1,134,1732,1876,1722,0,1742,0,0,44,1482,0,1742,1742,0,0,0,44,691,1482,0,1,0,1,182,0,"Black"
"3271",27,3344,1,8997,0,1,3223,3516,3163,3472,1,3380,0,0,3393,3393,3425,0,0,3425,2901,3393,3038,4090,3308,1,0,1,0,7,1,"Black"
"3272",28,1669,0,8983,32,1,0,3058,2673,946,0,3588,0,0,2740,2852,2786,3588,3588,2786,2329,0,0,2740,2852,1,0,0,0,182,0,"White"
"3273",27,5019,0,8997,0,1,3243,7821,4597,4415,0,4186,0,0,0,0,1863,0,0,1863,0,0,0,0,0,0,0,0,0,7,1,"Other"
"3274",24,2654,0,8976,0,1,2917,2745,2436,2519,1,2730,0,0,0,0,2095,2730,2730,2095,0,0,0,0,0,1,0,0,0,182,0,"Black"
"3275",23,2419,0,9067,43,1,0,2050,3813,3813,1,4784,0,0,0,0,0,2392,2392,0,0,131,0,0,0,0,0,0,0,182,0,"Black"
"3276",24,2823,1,9011,0,1,2611,2871,2625,3185,0,2912,0,0,1893,1893,3038,448,448,3038,2302,1893,3581,2865,3577,1,0,1,0,37,1,"Black"
"3277",26,1145,0,8976,25,1,0,2253,2252,76,1,2834,0,0,1360,750,2970,2834,2834,2970,891,1360,800,160,750,0,0,0,0,182,0,"Black"
"3278",28,4141,1,8976,0,1,5227,3563,3562,4211,1,4186,0,0,410,410,4020,805,805,4020,1495,410,0,0,0,0,1,0,1,44,1,"Black"
"3279",25,3238,0,9004,0,1,3522,3225,2944,3262,0,3276,0,0,0,0,3634,3276,3276,3634,3147,0,0,0,0,1,0,0,0,182,0,"Black"
"3280",28,2567,0,8976,0,1,3252,2251,2610,2155,0,2808,0,0,0,0,3056,2467,2467,3056,716,0,0,0,0,0,1,0,0,163,1,"White"
"3281",26,4250,0,9039,48,1,4164,4004,4325,4505,1,5434,0,0,637,0,4184,627,5434,4184,4279,637,0,294,1555,1,0,0,0,45,1,"Black"
"3282",27,5984,0,9046,0,1,6735,5384,6132,5684,1,4186,0,0,33,2580,5402,4186,4186,6735,5402,768,33,1261,2580,0,0,0,0,182,0,"White"
"3283",26,5574,0,9046,48,1,5900,5813,6299,4285,1,5434,0,0,2615,2615,6065,1254,3135,5900,6065,2085,2615,3103,4521,1,0,0,0,50,1,"White"
"3284",25,1913,1,9067,0,1,3992,3523,82,55,1,3614,0,0,3693,3693,4649,1112,1112,3992,4649,1418,3693,4102,763,0,0,0,0,68,1,"White"
"3285",27,3090,1,9011,38,1,3589,3192,2551,3029,0,4264,1,1,2973,2973,3277,164,164,3277,4024,2973,3201,3133,3024,0,1,0,1,15,1,"White"
"3286",26,3441,0,9039,48,1,0,6104,3227,4433,1,5434,0,0,274,3189,2491,4025,4168,2491,3257,274,4182,3189,3475,0,0,0,0,182,1,"Black"
"3287",22,2704,1,8976,0,1,2874,2662,2855,2424,1,2756,0,0,2324,2324,3096,636,1060,3096,867,2324,1932,2000,4072,1,0,0,0,51,1,"White"
"3288",35,3494,1,9034,44,1,2987,3832,4077,3078,1,4940,0,0,3720,3720,4261,0,0,4261,3387,3720,4996,5353,6617,0,0,0,0,7,1,"White"
"3289",22,548,1,9011,11,1,0,982,209,1000,1,1612,1,1,2783,2783,1449,62,62,1449,1778,2783,2910,3364,3704,0,1,0,1,16,1,"White"
"3290",37,3336,1,9018,38,1,3317,3310,3353,3364,0,4212,0,0,3489,3489,3671,162,162,3671,3133,3489,3116,3399,4080,0,0,0,0,17,1,"Other"
"3291",27,2853,0,8997,0,1,3143,2543,2994,2731,0,2964,0,0,625,480,3169,798,2394,3169,2194,625,480,3190,3383,1,0,1,0,60,1,"White"
"3292",21,1273,0,9018,0,1,1751,1847,926,570,0,1742,0,0,0,0,1813,1742,1742,1813,1379,0,0,0,0,1,0,0,0,182,0,"White"
"3293",27,3715,1,8997,0,1,3854,3668,3668,3668,0,3614,0,0,1330,1330,0,0,0,0,0,1330,1952,2102,2676,0,0,0,0,7,1,"Black"
"3294",20,2688,0,9074,32,1,2804,2668,2459,2822,0,3536,0,0,11,0,3587,2040,2040,2804,3587,979,0,0,11,0,1,0,1,128,1,"White"
"3295",27,1999,1,9018,28,1,1660,1411,2876,2050,1,3094,0,0,1683,1683,2351,0,0,2351,3289,1683,1820,2218,3352,0,1,0,1,7,1,"White"
"3296",26,5995,0,9081,0,1,7113,6435,5930,4502,1,4186,0,0,880,0,5677,4186,4186,7113,5677,2224,0,880,0,0,1,0,1,182,0,"Other"
"3297",24,3964,1,9004,0,1,4183,3742,3679,4253,0,4056,1,1,4500,4500,4127,312,312,4127,2529,4500,4589,5232,5225,0,1,0,1,22,1,"White"
"3298",22,3436,0,9025,0,1,3301,3776,3131,3534,0,3510,0,0,1821,3533,3663,1071,1071,3663,2788,1821,3533,4041,3352,0,0,0,0,86,1,"White"
"3299",27,4045,1,8983,0,1,4210,3633,4210,4126,0,4056,1,1,1662,0,3608,780,780,3608,2105,0,0,1662,558,1,0,1,0,43,1,"White"
"3300",33,2520,0,9025,0,1,2391,2614,2654,2420,1,2548,0,0,0,0,2676,2548,2548,2676,2581,0,0,0,0,0,0,0,0,182,0,"Black"
"3301",25,1514,0,9053,0,1,2297,1924,1308,525,0,2028,0,0,0,0,1859,234,234,2297,1859,424,0,0,0,0,1,0,0,30,1,"White"
"3302",25,4743,1,9011,0,1,5102,5057,3930,4883,1,4186,0,0,5593,5593,5768,322,322,5768,2551,5593,4589,9433,9571,0,1,0,1,22,1,"White"
"3303",30,1473,0,9032,24,1,0,1673,2134,2083,0,2652,0,0,656,4981,2090,2652,2652,2090,2104,656,405,3097,4981,0,1,0,1,182,0,"Black"
"3304",22,762,0,9039,0,1,0,801,1878,370,1,1326,0,0,199,1994,801,1214,1214,801,1807,199,152,1994,2066,0,1,0,1,182,0,"White"
"3305",22,2603,0,8976,0,1,3401,3419,2326,1265,1,3276,0,0,0,0,3541,3276,3276,3541,0,0,0,0,0,0,1,0,1,182,0,"Black"
"3306",20,1297,0,8997,0,1,1801,1616,1483,288,0,1638,0,0,296,0,1761,693,1638,1761,912,296,0,0,748,1,0,1,0,85,1,"Black"
"3307",21,1834,0,8983,28,1,2518,2426,1763,631,0,3120,1,1,0,0,2741,840,840,2741,1046,0,0,0,0,0,1,0,1,57,1,"Black"
